award_id,winner_type,team_id,individual
88609,TEAM,93474,
88610,TEAM,50012,
88611,TEAM,99841,
88612,TEAM,90286,
88613,TEAM,85541,
88614,TEAM,62637,
88614,TEAM,70411,
88615,TEAM,62637,
88616,TEAM,93474,
91356,TEAM,51280,
91357,TEAM,51280,
91357,TEAM,31651,
91361,TEAM,31651,
91363,TEAM,102566,
91365,TEAM,51280,
95940,TEAM,93592,
95940,TEAM,77591,
95941,TEAM,93162,
98872,TEAM,102045,
98015,TEAM,105274,
98015,TEAM,105268,
98243,TEAM,80810,
98243,TEAM,103517,
98796,TEAM,89604,
98796,TEAM,102133,
98796,TEAM,105269,
98796,TEAM,105272,
98918,TEAM,83140,
98919,TEAM,83140,
98919,TEAM,94444,
98920,TEAM,83751,
98541,TEAM,51369,
98542,TEAM,51369,
98542,TEAM,28924,
98543,TEAM,77688,
98544,TEAM,60212,
98545,TEAM,102451,
98545,TEAM,28801,
98546,TEAM,51369,
98548,TEAM,57055,
98551,TEAM,77689,
98552,TEAM,6296,
98552,TEAM,77689,
98553,TEAM,77689,
98554,TEAM,100102,
98555,TEAM,89918,
98555,TEAM,53330,
98556,TEAM,77689,
98558,TEAM,6296,
87361,TEAM,66402,
89818,TEAM,104210,
89821,TEAM,104025,
89822,TEAM,104210,
89823,TEAM,104210,
89824,TEAM,103986,
89825,TEAM,104211,
97938,TEAM,104210,
97938,TEAM,104211,
97939,INDIVIDUAL,,Santeri Hietala
97940,TEAM,104211,
76180,TEAM,53723,
76181,TEAM,98477,
76181,TEAM,90892,
76182,TEAM,46684,
76183,TEAM,67119,
76184,INDIVIDUAL,,"Humphrey Family: Mark, Susan, Adam, Rebecca"
76185,TEAM,23254,
76185,TEAM,51759,
75714,TEAM,61395,
75715,TEAM,35995,
75715,TEAM,46723,
75716,TEAM,46723,
75717,TEAM,25531,
75718,TEAM,5976,
75719,TEAM,58159,
75720,TEAM,40099,
75720,TEAM,61395,
75721,TEAM,32737,
75722,TEAM,40093,
87113,TEAM,53418,
87113,TEAM,69051,
87115,TEAM,53418,
93652,TEAM,81676,
97000,TEAM,98549,
97001,TEAM,53413,
98560,TEAM,98614,
75099,TEAM,93333,
75100,TEAM,63768,
75100,TEAM,93333,
75101,TEAM,6221,
75102,TEAM,96267,
75103,INDIVIDUAL,,Armstrong
75104,TEAM,63768,
75854,TEAM,57379,
75855,TEAM,38353,
75855,TEAM,57379,
75856,TEAM,94245,
75857,TEAM,94423,
75858,TEAM,28624,
75859,TEAM,38353,
75860,TEAM,50410,
75860,TEAM,40102,
75861,TEAM,57379,
75862,TEAM,94245,
76050,TEAM,53716,
76051,TEAM,53716,
76051,TEAM,76493,
76052,TEAM,76493,
76053,TEAM,46852,
76054,TEAM,53716,
79378,TEAM,87986,
79379,TEAM,96520,
79379,TEAM,84566,
79380,TEAM,87988,
79381,TEAM,17632,
79381,TEAM,84823,
79382,TEAM,96520,
79383,TEAM,75844,
87032,TEAM,6606,
87033,TEAM,77596,
87034,TEAM,87986,
84446,TEAM,37807,
84447,TEAM,1046,
85304,TEAM,63867,
85305,TEAM,24640,
87083,TEAM,1021,
87083,TEAM,581,
87084,TEAM,1021,
98395,TEAM,21913,
98396,TEAM,50439,
98397,TEAM,24640,
98398,TEAM,82188,
98399,TEAM,24235,
98400,TEAM,70458,
98401,TEAM,1396,
98402,TEAM,581,
98403,TEAM,13993,
98404,TEAM,16996,
98405,TEAM,14035,
98496,INDIVIDUAL,,Les Taniyama
98845,INDIVIDUAL,,Hawaiian Electric
74823,TEAM,83903,
74823,TEAM,51568,
74828,TEAM,51568,
98009,TEAM,63782,
98010,TEAM,83903,
98750,TEAM,50218,
98751,TEAM,61669,
98752,TEAM,74882,
98753,TEAM,56071,
98754,TEAM,52936,
98755,TEAM,103464,
98756,TEAM,52936,
98756,TEAM,103464,
98757,TEAM,83903,
98758,TEAM,63985,
78291,TEAM,93088,
78292,TEAM,74197,
78433,TEAM,58262,
78433,TEAM,64767,
78434,TEAM,58215,
78435,TEAM,67474,
78435,TEAM,68314,
78436,TEAM,58262,
98669,TEAM,64767,
98670,TEAM,95350,
98808,TEAM,60874,
77293,TEAM,4106,
77294,TEAM,76109,
77294,TEAM,3441,
77295,TEAM,56649,
77296,TEAM,76109,
77297,TEAM,4086,
94844,TEAM,28441,
94844,TEAM,26932,
78030,TEAM,63106,
78031,TEAM,63106,
78031,TEAM,63051,
78032,TEAM,63048,
78033,TEAM,63106,
97983,TEAM,77303,
97983,TEAM,73991,
98816,TEAM,47895,
98817,TEAM,63052,
98862,TEAM,70586,
98863,TEAM,63051,
98864,TEAM,37027,
98865,TEAM,86528,
98865,TEAM,37021,
98866,TEAM,72891,
78146,TEAM,55589,
78147,TEAM,55589,
78147,TEAM,51157,
78148,TEAM,51154,
78149,TEAM,83011,
78150,TEAM,93700,
79140,TEAM,72804,
79140,TEAM,4536,
79142,TEAM,4526,
94868,TEAM,4536,
97952,TEAM,72804,
97953,TEAM,74918,
97953,TEAM,39988,
98740,TEAM,39988,
98741,TEAM,74517,
98811,TEAM,74929,
80835,TEAM,61764,
80836,TEAM,87630,
80836,TEAM,71177,
80837,TEAM,87365,
80838,TEAM,93087,
80839,TEAM,87365,
98858,TEAM,53914,
81874,TEAM,59608,
81874,TEAM,59606,
81876,TEAM,85135,
81877,TEAM,63318,
81878,TEAM,59607,
81880,TEAM,64972,
81880,TEAM,74115,
81881,TEAM,60035,
97320,TEAM,45724,
97321,TEAM,75509,
82859,TEAM,64291,
82860,TEAM,93495,
82860,TEAM,93708,
82861,TEAM,71854,
82862,TEAM,62904,
82863,TEAM,93495,
82864,TEAM,57632,
82865,TEAM,50480,
82866,TEAM,93708,
82867,TEAM,64291,
82867,TEAM,50480,
82868,TEAM,50480,
84103,TEAM,86060,
84104,TEAM,74847,
84104,TEAM,86059,
84105,TEAM,64630,
84106,TEAM,76697,
84107,TEAM,74848,
84107,TEAM,64677,
84108,TEAM,74847,
84110,TEAM,48108,
84111,TEAM,53103,
85269,TEAM,96817,
85269,TEAM,73245,
85270,TEAM,99995,
85271,TEAM,64786,
85272,TEAM,96817,
85273,TEAM,82611,
98114,TEAM,96817,
85926,TEAM,93090,
85927,TEAM,99686,
85927,TEAM,84722,
85929,TEAM,93090,
85930,TEAM,17326,
85931,TEAM,99686,
95918,TEAM,67031,
89501,TEAM,72873,
89501,TEAM,62575,
91316,TEAM,35593,
91317,TEAM,15067,
98104,INDIVIDUAL,,Kelly Horton
98105,TEAM,51617,
98106,TEAM,72873,
98107,INDIVIDUAL,,Shawnna Horton and David Lark
85632,TEAM,83550,
85633,TEAM,64370,
85633,TEAM,64373,
85634,TEAM,96695,
85635,TEAM,83550,
85635,TEAM,96695,
85636,TEAM,64373,
97782,TEAM,64373,
87179,TEAM,521,
87179,TEAM,52997,
87180,TEAM,1181,
87181,TEAM,82096,
87182,TEAM,52997,
87183,TEAM,521,
95363,TEAM,521,
80012,TEAM,85767,
80013,TEAM,60677,
80013,TEAM,98757,
80014,TEAM,96506,
80015,TEAM,96536,
80016,TEAM,98757,
75348,TEAM,64373,
75348,TEAM,64370,
75349,TEAM,51604,
75350,TEAM,96695,
96406,TEAM,97780,
96407,TEAM,64373,
97637,TEAM,59887,
97637,TEAM,63691,
98523,TEAM,58694,
76066,TEAM,94191,
76067,TEAM,94191,
76067,TEAM,33238,
76071,TEAM,16693,
76072,TEAM,51240,
76073,TEAM,51240,
76073,TEAM,16699,
76074,TEAM,94191,
79002,TEAM,63759,
79003,TEAM,71714,
79003,TEAM,69086,
79004,TEAM,53170,
93537,TEAM,63759,
95819,TEAM,69084,
95820,INDIVIDUAL,,Krischelle Rubner
90046,TEAM,105004,
90047,TEAM,105004,
99407,TEAM,79136,
99408,TEAM,90819,
99410,TEAM,84847,
99411,TEAM,71354,
99412,TEAM,100167,
76482,TEAM,4701,
76483,TEAM,93495,
76483,TEAM,81404,
76484,TEAM,92998,
76485,TEAM,14593,
76487,TEAM,93495,
99238,INDIVIDUAL,,Jordan Jerry
84750,TEAM,51146,
84751,TEAM,45538,
84751,TEAM,51146,
84752,TEAM,36733,
84753,TEAM,51146,
84770,TEAM,51146,
84771,TEAM,45538,
76381,TEAM,76368,
76381,TEAM,82086,
76382,TEAM,49048,
76383,TEAM,61390,
76384,TEAM,88298,
76384,TEAM,49047,
76385,TEAM,85510,
76386,TEAM,49048,
83123,TEAM,82296,
99086,TEAM,49047,
99087,TEAM,76368,
76636,TEAM,85352,
76636,TEAM,71009,
76638,TEAM,94790,
76638,TEAM,73086,
87721,TEAM,72940,
87722,TEAM,85351,
98851,TEAM,85505,
98852,TEAM,2606,
98853,TEAM,93949,
81332,TEAM,93932,
81332,TEAM,77322,
81333,TEAM,55983,
81334,TEAM,93861,
81335,TEAM,77322,
99186,TEAM,33427,
99187,TEAM,13042,
99187,TEAM,37162,
99188,TEAM,13042,
99189,TEAM,37162,
99190,TEAM,49971,
99190,TEAM,96242,
99191,TEAM,81235,
77212,TEAM,57072,
77213,TEAM,57072,
77213,TEAM,54902,
77214,TEAM,70565,
77215,TEAM,99483,
77216,TEAM,99483,
77216,TEAM,57071,
77217,TEAM,70565,
81120,TEAM,47011,
81120,TEAM,101240,
81121,TEAM,103741,
81123,TEAM,93220,
98201,TEAM,82065,
99144,TEAM,93220,
99145,TEAM,101240,
99146,TEAM,43612,
99147,TEAM,47011,
99148,TEAM,47011,
79192,TEAM,72411,
77621,TEAM,41647,
77622,TEAM,50088,
77622,TEAM,57094,
77623,TEAM,49141,
77624,TEAM,104409,
77625,TEAM,50088,
78212,TEAM,86201,
78212,TEAM,45823,
78213,TEAM,72927,
78214,TEAM,83565,
78215,TEAM,86201,
78216,TEAM,97467,
78217,TEAM,45823,
78218,TEAM,32581,
78219,TEAM,86609,
78220,TEAM,57494,
99063,TEAM,86609,
99064,TEAM,45820,
99079,TEAM,86609,
99079,TEAM,95499,
78458,TEAM,53716,
78459,TEAM,53716,
78459,TEAM,93732,
78460,TEAM,8836,
78461,TEAM,52679,
78462,TEAM,53716,
84724,TEAM,27628,
84725,TEAM,27628,
84725,TEAM,50104,
84726,TEAM,50102,
84727,TEAM,27628,
84728,TEAM,27628,
81446,TEAM,77715,
81446,TEAM,60993,
81447,TEAM,111,
98813,TEAM,39283,
82539,TEAM,87445,
82539,TEAM,84021,
82541,TEAM,43690,
82542,TEAM,40939,
82543,TEAM,87445,
82544,TEAM,84021,
98313,TEAM,79090,
98314,TEAM,84020,
98733,INDIVIDUAL,,Jeff Dupies
87361,TEAM,86078,
87362,TEAM,85662,
87363,TEAM,66404,
99041,TEAM,83535,
91984,TEAM,101380,
91984,TEAM,90463,
91985,TEAM,97803,
91985,TEAM,97804,
91985,TEAM,94427,
91985,TEAM,101367,
94113,TEAM,88351,
94114,TEAM,101379,
94114,TEAM,31054,
94115,TEAM,97804,
97609,TEAM,95508,
77548,TEAM,90468,
77548,TEAM,87999,
77549,TEAM,90468,
77550,TEAM,81461,
77679,TEAM,93005,
77680,TEAM,70274,
77680,TEAM,26893,
77682,TEAM,496,
77683,TEAM,62439,
77684,TEAM,70274,
90873,TEAM,32488,
90873,TEAM,88763,
90874,TEAM,82726,
90875,TEAM,88451,
90876,TEAM,103035,
93541,TEAM,64361,
98790,TEAM,88763,
98791,TEAM,82736,
99234,TEAM,32488,
99235,TEAM,65042,
87374,TEAM,58388,
87375,TEAM,96782,
87375,TEAM,94757,
87376,TEAM,96782,
87377,TEAM,66319,
87378,TEAM,58388,
83246,TEAM,82102,
83247,TEAM,82102,
83247,TEAM,82103,
83248,TEAM,63835,
83249,TEAM,63107,
83251,TEAM,82103,
83252,TEAM,102850,
99274,TEAM,87512,
99274,TEAM,63835,
77933,TEAM,58014,
77934,TEAM,75699,
77934,TEAM,58014,
77935,TEAM,73268,
77936,TEAM,59014,
77937,TEAM,93510,
77938,TEAM,12097,
77939,TEAM,5061,
77940,TEAM,12097,
77940,TEAM,73268,
77941,TEAM,93510,
97460,TEAM,87529,
83239,TEAM,52732,
83239,TEAM,32554,
83240,TEAM,70500,
83241,TEAM,58792,
83242,TEAM,77766,
83242,TEAM,35890,
83243,TEAM,77766,
90823,TEAM,32554,
76057,TEAM,87333,
76058,TEAM,33490,
76059,TEAM,33304,
76061,TEAM,86531,
76062,TEAM,101369,
84344,TEAM,62697,
84344,TEAM,83437,
84345,TEAM,62697,
84346,TEAM,83437,
84347,TEAM,33490,
91548,TEAM,86531,
91548,TEAM,17587,
94679,TEAM,87333,
94679,TEAM,33490,
94679,TEAM,75952,
94679,TEAM,65071,
85742,TEAM,87445,
85742,TEAM,40093,
85743,TEAM,40099,
85746,TEAM,40093,
85748,TEAM,63104,
98488,TEAM,50410,
98867,TEAM,84020,
98868,INDIVIDUAL,,Steve Goldapp & Brent Saathoff
75037,TEAM,55589,
75037,TEAM,80242,
75038,TEAM,64560,
75039,TEAM,80242,
75040,TEAM,95694,
75041,TEAM,77974,
75041,TEAM,58754,
75042,TEAM,80242,
76748,TEAM,62516,
75823,TEAM,73059,
75823,TEAM,64629,
75828,TEAM,75051,
75831,TEAM,53479,
75831,TEAM,75051,
75832,TEAM,64629,
98512,TEAM,53529,
98513,TEAM,73059,
98514,TEAM,64631,
98515,TEAM,98624,
98516,TEAM,59876,
98517,TEAM,87825,
98518,TEAM,89289,
98519,TEAM,84366,
98915,TEAM,64629,
98916,TEAM,56778,
75523,TEAM,97044,
75524,TEAM,43423,
75524,TEAM,43426,
75525,TEAM,7031,
75526,TEAM,43432,
75527,INDIVIDUAL,,"Leonard Newman, Jr."
75528,TEAM,43423,
94845,TEAM,97044,
94845,TEAM,42580,
84861,TEAM,93443,
84862,TEAM,93008,
84862,TEAM,92641,
84863,TEAM,57750,
84864,TEAM,9160,
84865,TEAM,38779,
84866,TEAM,14611,
84867,TEAM,8152,
84868,TEAM,72945,
84869,INDIVIDUAL,,Peter Janzen
84870,TEAM,8329,
84870,TEAM,62980,
84871,TEAM,93008,
99223,TEAM,62490,
99224,TEAM,14611,
99225,TEAM,92641,
99227,TEAM,89114,
99232,INDIVIDUAL,,John Cavasin
99237,TEAM,36073,
76676,TEAM,53299,
76677,TEAM,66899,
76677,TEAM,103377,
76678,TEAM,61303,
76679,TEAM,87095,
76680,TEAM,70524,
76785,TEAM,62608,
76785,TEAM,96527,
76786,TEAM,93919,
76787,TEAM,62608,
97755,TEAM,96557,
76769,TEAM,92941,
76770,TEAM,71576,
76770,TEAM,70757,
76771,TEAM,17818,
76772,TEAM,94293,
76773,INDIVIDUAL,,Lindy Chia
76774,TEAM,17818,
79185,TEAM,83550,
79185,TEAM,76121,
79186,TEAM,90566,
79187,TEAM,91856,
79189,TEAM,83550,
79190,TEAM,91855,
79150,TEAM,93441,
79150,TEAM,64534,
94224,TEAM,91768,
94543,TEAM,93441,
98213,TEAM,93441,
98214,TEAM,64534,
98900,TEAM,60253,
79253,TEAM,70576,
79253,TEAM,18805,
79260,TEAM,50821,
98487,TEAM,83020,
98947,TEAM,40006,
98948,TEAM,70576,
98949,INDIVIDUAL,,Melisa Plew
81379,TEAM,73744,
81380,TEAM,73744,
81380,TEAM,82568,
81381,TEAM,97200,
99220,TEAM,73745,
99221,TEAM,63259,
85378,TEAM,36013,
85379,TEAM,35995,
85379,TEAM,58159,
85380,TEAM,56144,
85381,TEAM,58159,
99222,TEAM,58296,
81215,TEAM,50636,
81216,TEAM,50636,
81216,TEAM,98014,
81217,TEAM,62553,
81218,TEAM,93039,
99219,TEAM,65933,
83963,TEAM,56879,
83964,TEAM,72283,
83964,TEAM,83864,
83965,TEAM,56957,
83966,TEAM,64331,
83967,TEAM,56956,
83967,TEAM,18781,
83968,TEAM,102127,
89188,TEAM,74635,
89189,TEAM,74635,
89189,TEAM,64853,
89190,TEAM,84444,
89191,TEAM,91792,
89193,TEAM,74635,
83490,TEAM,98469,
83490,TEAM,98356,
83491,TEAM,93375,
83492,TEAM,94294,
83494,TEAM,93375,
98301,TEAM,81118,
98302,TEAM,196,
85779,TEAM,75518,
85780,TEAM,54840,
85780,TEAM,99667,
85781,TEAM,17326,
85782,TEAM,54840,
85783,TEAM,68986,
85784,TEAM,78003,
85785,TEAM,75518,
85785,TEAM,68986,
85786,TEAM,54840,
85787,TEAM,39043,
87364,TEAM,93333,
87365,TEAM,94076,
87365,TEAM,93333,
87366,TEAM,94076,
96625,TEAM,57338,
96626,TEAM,9622,
96626,TEAM,93330,
87684,TEAM,82505,
87685,TEAM,82505,
87685,TEAM,52930,
87686,TEAM,82505,
88658,TEAM,52930,
88659,TEAM,94509,
88923,TEAM,69293,
88923,TEAM,48267,
88924,TEAM,55488,
94182,TEAM,67504,
94183,TEAM,67504,
94184,TEAM,76957,
90059,TEAM,99534,
90059,TEAM,81507,
90060,TEAM,93459,
90061,TEAM,83504,
91112,TEAM,100467,
93540,TEAM,83504,
90851,TEAM,51397,
90851,TEAM,44413,
90855,TEAM,57471,
90855,TEAM,57469,
76220,TEAM,50691,
76221,TEAM,61300,
76221,TEAM,61301,
76222,TEAM,1706,
76223,TEAM,50277,
76224,TEAM,52939,
76224,TEAM,41794,
76225,TEAM,61300,
76226,TEAM,75598,
99176,TEAM,41794,
99177,TEAM,51868,
99178,TEAM,97118,
90862,TEAM,100703,
90862,TEAM,49168,
90866,TEAM,92142,
90866,TEAM,66348,
89670,TEAM,94438,
89671,TEAM,17674,
89671,TEAM,59795,
89672,TEAM,62948,
89673,TEAM,93985,
89674,TEAM,89149,
89674,TEAM,67341,
89675,TEAM,94438,
89676,TEAM,61685,
89812,TEAM,51415,
89813,TEAM,53184,
89813,TEAM,84325,
89814,TEAM,84325,
89815,TEAM,76392,
89816,TEAM,53920,
89816,TEAM,64287,
89817,TEAM,84325,
77145,TEAM,81650,
77145,TEAM,75528,
77146,TEAM,81650,
77147,TEAM,72817,
90062,TEAM,74084,
90063,TEAM,74084,
90063,TEAM,85142,
90064,TEAM,94123,
90065,TEAM,85142,
90066,TEAM,74088,
90067,TEAM,74089,
90068,TEAM,94112,
90068,TEAM,94110,
90069,TEAM,74089,
95229,TEAM,81350,
95230,TEAM,100359,
96972,TEAM,13558,
96972,TEAM,81350,
96974,TEAM,81350,
96991,TEAM,18745,
77998,TEAM,57582,
77999,TEAM,93320,
77999,TEAM,87485,
78000,TEAM,50002,
78001,TEAM,60126,
78003,TEAM,87485,
80515,TEAM,58388,
80515,TEAM,66319,
80516,TEAM,63772,
80517,TEAM,104664,
80518,TEAM,66319,
99496,TEAM,83144,
99887,TEAM,63772,
88419,TEAM,58298,
88420,TEAM,56823,
88420,TEAM,48479,
88421,TEAM,48479,
88422,TEAM,98234,
88423,TEAM,58298,
88423,TEAM,48478,
93542,TEAM,58298,
98234,TEAM,53427,
98235,TEAM,56688,
98236,TEAM,44731,
75844,TEAM,68182,
75845,TEAM,69304,
75845,TEAM,90354,
75846,TEAM,64746,
75847,TEAM,51774,
75848,TEAM,72592,
99282,TEAM,46858,
99282,TEAM,46861,
99283,TEAM,64026,
86567,TEAM,71787,
86567,TEAM,93461,
86568,TEAM,73005,
86569,TEAM,91744,
86906,TEAM,71787,
98787,TEAM,93461,
83996,TEAM,3441,
83997,TEAM,73178,
83997,TEAM,71595,
83998,TEAM,102699,
96212,TEAM,3441,
86924,TEAM,57445,
86925,TEAM,100764,
86925,TEAM,84895,
86928,TEAM,99913,
86930,TEAM,74597,
86932,TEAM,84895,
87109,TEAM,63505,
87110,TEAM,63505,
87110,TEAM,102920,
87111,TEAM,101936,
85750,TEAM,96817,
85750,TEAM,73245,
85751,TEAM,53553,
85752,TEAM,58559,
85753,TEAM,96817,
91775,TEAM,97663,
91776,TEAM,84095,
85978,TEAM,59870,
85979,TEAM,59870,
85979,TEAM,32620,
85981,TEAM,32725,
85982,INDIVIDUAL,,Pat Garry
85983,TEAM,58787,
85983,TEAM,32725,
85984,TEAM,59870,
88556,TEAM,85135,
89250,TEAM,55072,
89251,TEAM,79974,
89251,TEAM,55072,
89253,TEAM,90286,
89256,TEAM,68152,
89256,TEAM,52463,
99160,TEAM,52464,
99161,TEAM,52462,
99162,TEAM,79974,
99163,TEAM,55072,
87679,TEAM,48274,
87680,TEAM,98716,
87680,TEAM,54535,
87681,TEAM,48274,
90933,TEAM,68063,
99347,TEAM,93285,
89841,TEAM,62706,
89842,TEAM,88482,
89842,TEAM,88338,
89843,TEAM,15067,
89845,TEAM,88482,
94308,TEAM,7576,
94308,TEAM,73648,
94309,TEAM,12001,
97886,TEAM,73648,
97887,TEAM,73648,
96170,TEAM,65297,
96170,TEAM,21538,
96171,TEAM,83628,
96173,TEAM,64522,
96173,TEAM,63768,
96175,TEAM,100100,
96176,TEAM,83629,
99158,TEAM,73847,
99159,TEAM,63768,
98039,TEAM,105329,
98039,TEAM,105425,
98040,TEAM,105369,
98040,TEAM,105424,
99239,TEAM,105287,
99239,TEAM,105339,
98031,TEAM,105272,
98031,TEAM,105268,
98032,TEAM,92444,
98032,TEAM,102133,
98033,TEAM,92444,
98034,TEAM,92443,
74755,TEAM,76851,
74756,TEAM,111,
74756,TEAM,66024,
74757,TEAM,93760,
74758,TEAM,57812,
74759,TEAM,64368,
74759,TEAM,64367,
74760,TEAM,111,
87231,TEAM,33766,
87231,TEAM,93361,
98421,TEAM,33766,
98422,TEAM,63136,
75234,TEAM,58262,
75234,TEAM,83619,
75235,TEAM,81679,
75236,TEAM,96283,
75236,TEAM,59059,
75238,TEAM,39493,
75238,TEAM,81679,
75239,TEAM,58262,
99461,TEAM,39493,
99462,TEAM,70541,
85170,TEAM,83157,
85171,TEAM,76077,
85171,TEAM,76168,
85172,TEAM,63046,
98842,TEAM,77303,
98843,TEAM,76168,
98844,INDIVIDUAL,,Lyle Severence
81181,TEAM,52832,
81181,TEAM,52831,
81182,TEAM,42937,
81185,TEAM,38227,
81186,TEAM,79384,
81187,TEAM,42928,
81188,TEAM,84729,
81188,TEAM,84730,
81189,TEAM,52832,
81191,TEAM,52831,
81192,TEAM,31891,
81193,TEAM,52832,
81194,TEAM,31885,
81194,TEAM,42931,
81194,TEAM,31744,
81194,TEAM,42928,
74811,TEAM,24901,
74812,TEAM,85868,
74812,TEAM,76852,
74813,TEAM,76852,
74814,TEAM,51795,
74815,TEAM,61,
99624,TEAM,24901,
99624,TEAM,60852,
84597,TEAM,38962,
84597,TEAM,50653,
84598,TEAM,50653,
84599,TEAM,38962,
84600,TEAM,39136,
84601,TEAM,38962,
99955,TEAM,49167,
75309,TEAM,96886,
75310,TEAM,94080,
75310,TEAM,94083,
75311,TEAM,101084,
75313,TEAM,65939,
75313,TEAM,65937,
75314,TEAM,99917,
75776,TEAM,57379,
75777,TEAM,40102,
75777,TEAM,57379,
75778,TEAM,50410,
75779,TEAM,4796,
75780,TEAM,57379,
74931,TEAM,74635,
74932,TEAM,48469,
74932,TEAM,86263,
74933,TEAM,91792,
74934,TEAM,66000,
74936,TEAM,74635,
100094,TEAM,84444,
100095,TEAM,48469,
100096,TEAM,90362,
100097,TEAM,90362,
100097,TEAM,74635,
84883,TEAM,75530,
84884,TEAM,53752,
84884,TEAM,75530,
84885,TEAM,86668,
84886,TEAM,64796,
84887,TEAM,75530,
84888,TEAM,98888,
84889,TEAM,86668,
84889,TEAM,46339,
84890,TEAM,75530,
99957,TEAM,53752,
100093,TEAM,94348,
76730,TEAM,60536,
76731,TEAM,60536,
76731,TEAM,60537,
76732,TEAM,60534,
76733,TEAM,60535,
76734,TEAM,88104,
76734,TEAM,81579,
76735,TEAM,60536,
98632,TEAM,51300,
98632,TEAM,60534,
98632,TEAM,88775,
98788,TEAM,88605,
99443,TEAM,95033,
99463,TEAM,73005,
89771,TEAM,100346,
89771,TEAM,74307,
98245,TEAM,50892,
98444,TEAM,100346,
98953,TEAM,62530,
98953,TEAM,50892,
99297,TEAM,62530,
78588,TEAM,56091,
78588,TEAM,56089,
90731,TEAM,97118,
90733,TEAM,97333,
92313,TEAM,56091,
99949,TEAM,2101,
100036,TEAM,72998,
100055,TEAM,81585,
76672,TEAM,55665,
76673,TEAM,55665,
76673,TEAM,66488,
76674,TEAM,86747,
76675,TEAM,55665,
94000,TEAM,53698,
94000,TEAM,44779,
100080,TEAM,54788,
100081,TEAM,66810,
77409,TEAM,63505,
77409,TEAM,64370,
77410,TEAM,63505,
77412,TEAM,63691,
77413,TEAM,70624,
97781,TEAM,63691,
98435,TEAM,70625,
76465,TEAM,2471,
76466,TEAM,8548,
76466,TEAM,8551,
76467,TEAM,14554,
89342,TEAM,2471,
89342,TEAM,60031,
89343,TEAM,25807,
99325,TEAM,72782,
80640,TEAM,57024,
80641,TEAM,58597,
80641,TEAM,95132,
80642,TEAM,100150,
80643,TEAM,101107,
80645,TEAM,57024,
99937,TEAM,71794,
99938,TEAM,94639,
99939,INDIVIDUAL,,Matt Branch
99940,TEAM,95132,
100107,TEAM,71794,
100107,TEAM,57024,
77536,TEAM,50076,
77537,TEAM,87538,
77537,TEAM,85979,
77541,TEAM,63308,
77544,INDIVIDUAL,,Dave Schmitt
100084,TEAM,85195,
100085,TEAM,63308,
76870,TEAM,51821,
76871,TEAM,66708,
76871,TEAM,93062,
76872,TEAM,62569,
76873,TEAM,66708,
86244,TEAM,93495,
86244,TEAM,72703,
86245,TEAM,70367,
86246,TEAM,81059,
93699,TEAM,65412,
99396,TEAM,85075,
99397,TEAM,13918,
83071,TEAM,93157,
92048,TEAM,56111,
92048,TEAM,93157,
92049,TEAM,93157,
97276,TEAM,56111,
81384,TEAM,70350,
81385,TEAM,58220,
81385,TEAM,6666,
81386,TEAM,37201,
81387,TEAM,6666,
81388,TEAM,63917,
81388,TEAM,63378,
78353,TEAM,82096,
78354,TEAM,71989,
78354,TEAM,70378,
78355,TEAM,84068,
78356,TEAM,71989,
78357,TEAM,521,
77524,TEAM,63307,
77525,TEAM,63307,
77525,TEAM,64316,
77529,TEAM,82092,
77531,TEAM,64316,
77532,INDIVIDUAL,,Jerry Parlady
77534,TEAM,71564,
98899,TEAM,86533,
98899,TEAM,24136,
83308,TEAM,53179,
83308,TEAM,81543,
83309,TEAM,101044,
83310,TEAM,70763,
94850,TEAM,99728,
85639,TEAM,54840,
85640,TEAM,54840,
85640,TEAM,98273,
85641,TEAM,83140,
85642,TEAM,83140,
85643,TEAM,87918,
85644,TEAM,54840,
85766,TEAM,96817,
85767,TEAM,58028,
85767,TEAM,73892,
85768,TEAM,53553,
85769,TEAM,74970,
85770,TEAM,96817,
85771,TEAM,82611,
86103,TEAM,73838,
86104,TEAM,73838,
86104,TEAM,27202,
86105,TEAM,6071,
86106,TEAM,50541,
86107,TEAM,48499,
86107,TEAM,39700,
86108,TEAM,73838,
85772,TEAM,58208,
85773,TEAM,85524,
85773,TEAM,38275,
85774,TEAM,64786,
85775,TEAM,58559,
85776,TEAM,58208,
85777,TEAM,85525,
85812,TEAM,57436,
85812,TEAM,97969,
85813,TEAM,93895,
85814,TEAM,57436,
90737,TEAM,84031,
90738,TEAM,97969,
90353,TEAM,76259,
90353,TEAM,25900,
90357,TEAM,70276,
90358,TEAM,49853,
90359,TEAM,96917,
90360,TEAM,76259,
90362,TEAM,94307,
90364,TEAM,76259,
90366,TEAM,49853,
100086,TEAM,101538,
100087,TEAM,25900,
100088,TEAM,49853,
100089,TEAM,94411,
87568,TEAM,85627,
87568,TEAM,88308,
87569,TEAM,98588,
87606,TEAM,56302,
87607,TEAM,98588,
90841,TEAM,85627,
100091,TEAM,87509,
100092,TEAM,54078,
91477,TEAM,49636,
91478,TEAM,49636,
91478,TEAM,58276,
91479,TEAM,62510,
91480,TEAM,60585,
98307,TEAM,60583,
98308,TEAM,45280,
98308,TEAM,60585,
91988,TEAM,74033,
91989,TEAM,76121,
91989,TEAM,72411,
91990,TEAM,58297,
91991,TEAM,65422,
